mandt,spras,matkl,wgbez,wgbez60,operation_flag,is_deleted,recordstamp
800,Z,METAL,Metal,,I,False,2021-03-31 05:00:41.416210+00:00
800,E,METAL,Metal,,I,False,2021-03-31 05:00:41.416210+00:00
800,R,METAL,Металл,,I,False,2021-03-31 05:00:41.416210+00:00
800,6,METAL,Metal,,I,False,2021-03-31 05:00:41.416210+00:00
800,F,METAL,Métal,,I,False,2021-03-31 05:00:41.416210+00:00
800,3,METAL,Metal,,I,False,2021-03-31 05:00:41.416210+00:00
800,3,MOTOR,Motor,,I,False,2021-03-31 05:00:41.416210+00:00
800,G,MOTOR,Motor,,I,False,2021-03-31 05:00:41.416210+00:00
800,R,MOTOR,Двигатель,,I,False,2021-03-31 05:00:41.416210+00:00
800,Z,MOTOR,Motor,,I,False,2021-03-31 05:00:41.416210+00:00
800,5,MOTOR,Motor,,I,False,2021-03-31 05:00:41.416210+00:00
800,W,MOTOR,Motor,,I,False,2021-03-31 05:00:41.416210+00:00
800,6,MOTOR,Motor,,I,False,2021-03-31 05:00:41.416210+00:00
800,F,MOTOR,Moteur,,I,False,2021-03-31 05:00:41.416210+00:00
800,J,MOTOR,エンジン,,I,False,2021-03-31 05:00:41.416210+00:00
800,E,MOTOR,Motor,,I,False,2021-03-31 05:00:41.416210+00:00
800,4,MOTOR,Motor,,I,False,2021-03-31 05:00:41.416210+00:00
800,P,MOTOR,Motor,,I,False,2021-03-31 05:00:41.416210+00:00
800,D,MOTOR,Motor,,I,False,2021-03-31 05:00:41.416210+00:00
800,1,MOTOR,发动机,,I,False,2021-03-31 05:00:41.416210+00:00
800,d,MOTOR,Motor,,I,False,2021-03-31 05:00:41.416210+00:00
800,S,MOTOR,Motor,,I,False,2021-03-31 05:00:41.416210+00:00
800,d,R1111,Dairy,,I,False,2021-03-31 05:00:41.416210+00:00
800,J,R1111,日用品,,I,False,2021-03-31 05:00:41.416210+00:00
800,P,R1111,Lacticínios,,I,False,2021-03-31 05:00:41.416210+00:00
800,6,R1111,Dairy,,I,False,2021-03-31 05:00:41.416210+00:00
800,5,R1111,Dairy,,I,False,2021-03-31 05:00:41.416210+00:00
800,G,R1111,Dairy,,I,False,2021-03-31 05:00:41.416210+00:00
800,S,R1111,Bienes Duraderos,,I,False,2021-03-31 05:00:41.416210+00:00
800,F,R1111,Biens d'usage,,I,False,2021-03-31 05:00:41.416210+00:00
800,1,R1111,硬品百货,,I,False,2021-03-31 05:00:41.416210+00:00
800,R,R1111,Молочные продукты,,I,False,2021-03-31 05:00:41.416210+00:00
800,Z,R1111,Dairy,,I,False,2021-03-31 05:00:41.416210+00:00
800,E,R1111,Dairy,,I,False,2021-03-31 05:00:41.416210+00:00
800,3,R1111,Dairy,,I,False,2021-03-31 05:00:41.416210+00:00
800,4,R1111,Dairy,,I,False,2021-03-31 05:00:41.416210+00:00
800,W,R1111,Dairy,,I,False,2021-03-31 05:00:41.416210+00:00
800,D,R1111,Mopro,,I,False,2021-03-31 05:00:41.416210+00:00
800,P,R1112,Bebidas,,I,False,2021-03-31 05:00:41.416210+00:00
800,4,R1112,Beverages,,I,False,2021-03-31 05:00:41.416210+00:00
800,J,R1112,飲料,,I,False,2021-03-31 05:00:41.416210+00:00
800,3,R1112,Beverages,,I,False,2021-03-31 05:00:41.416210+00:00
800,d,R1112,Beverages,,I,False,2021-03-31 05:00:41.416210+00:00
800,S,R1112,Bebidas,,I,False,2021-03-31 05:00:41.416210+00:00
800,5,R1112,Beverages,,I,False,2021-03-31 05:00:41.416210+00:00
800,1,R1112,饮料,,I,False,2021-03-31 05:00:41.416210+00:00
800,Z,R1112,Beverages,,I,False,2021-03-31 05:00:41.416210+00:00
800,E,R1112,Beverages,,I,False,2021-03-31 05:00:41.416210+00:00
800,W,R1112,Beverages,,I,False,2021-03-31 05:00:41.416210+00:00
800,D,R1112,Getränke,,I,False,2021-03-31 05:00:41.416210+00:00
800,G,R1112,Beverages,,I,False,2021-03-31 05:00:41.416210+00:00
800,6,R1112,Beverages,,I,False,2021-03-31 05:00:41.416210+00:00
800,F,R1112,Boissons,,I,False,2021-03-31 05:00:41.416210+00:00
800,R,R1112,Напитки,,I,False,2021-03-31 05:00:41.416210+00:00
800,6,R1113,Frozen foods,,I,False,2021-03-31 05:00:41.416210+00:00
800,3,R1113,Frozen foods,,I,False,2021-03-31 05:00:41.416210+00:00
800,D,R1113,Tiefkühlkost,,I,False,2021-03-31 05:00:41.416210+00:00
800,1,R1113,冷冻食品,,I,False,2021-03-31 05:00:41.416210+00:00
800,R,R1113,Продукты ГлубЗамороз,,I,False,2021-03-31 05:00:41.416210+00:00
800,4,R1113,Frozen foods,,I,False,2021-03-31 05:00:41.416210+00:00
800,d,R1113,Frozen foods,,I,False,2021-03-31 05:00:41.416210+00:00
800,J,R1113,冷凍食品,,I,False,2021-03-31 05:00:41.416210+00:00
800,W,R1113,Frozen foods,,I,False,2021-03-31 05:00:41.416210+00:00
800,Z,R1113,Frozen foods,,I,False,2021-03-31 05:00:41.416210+00:00
800,S,R1113,Frozen foods,,I,False,2021-03-31 05:00:41.416210+00:00
800,G,R1113,Frozen foods,,I,False,2021-03-31 05:00:41.416210+00:00
800,F,R1113,Surgelés,,I,False,2021-03-31 05:00:41.416210+00:00
800,P,R1113,Produtos ultracong.,,I,False,2021-03-31 05:00:41.416210+00:00
800,E,R1113,Frozen foods,,I,False,2021-03-31 05:00:41.416210+00:00
800,5,R1113,Frozen foods,,I,False,2021-03-31 05:00:41.416210+00:00
800,E,R1114,Preserves,,I,False,2021-03-31 05:00:41.416210+00:00
800,G,R1114,Preserves,,I,False,2021-03-31 05:00:41.416210+00:00
800,d,R1114,Preserves,,I,False,2021-03-31 05:00:41.416210+00:00
800,P,R1114,Conservas,,I,False,2021-03-31 05:00:41.416210+00:00
800,5,R1114,Preserves,,I,False,2021-03-31 05:00:41.416210+00:00
800,D,R1114,Konserven,,I,False,2021-03-31 05:00:41.416210+00:00
800,W,R1114,Preserves,,I,False,2021-03-31 05:00:41.416210+00:00
800,R,R1114,Консервы,,I,False,2021-03-31 05:00:41.416210+00:00
800,3,R1114,Preserves,,I,False,2021-03-31 05:00:41.416210+00:00
800,6,R1114,Preserves,,I,False,2021-03-31 05:00:41.416210+00:00
800,4,R1114,Preserves,,I,False,2021-03-31 05:00:41.416210+00:00
800,F,R1114,Conservation,,I,False,2021-03-31 05:00:41.416210+00:00
800,J,R1114,保存食品,,I,False,2021-03-31 05:00:41.416210+00:00
800,Z,R1114,Preserves,,I,False,2021-03-31 05:00:41.416210+00:00
800,S,R1121,Perecederos,,I,False,2021-03-31 05:00:41.416210+00:00
800,F,R1121,Produits frais,,I,False,2021-03-31 05:00:41.416210+00:00
800,Z,R1121,Perishables,,I,False,2021-03-31 05:00:41.416210+00:00
800,W,R1121,Perishables,,I,False,2021-03-31 05:00:41.416210+00:00
800,G,R1121,Perishables,,I,False,2021-03-31 05:00:41.416210+00:00
800,R,R1121,Овощи/фрукты,,I,False,2021-03-31 05:00:41.416210+00:00
800,1,R1121,生鲜,,I,False,2021-03-31 05:00:41.416210+00:00
800,J,R1121,生鮮食品,,I,False,2021-03-31 05:00:41.416210+00:00
800,6,R1121,Perishables,,I,False,2021-03-31 05:00:41.416210+00:00
800,E,R1121,Perishables,,I,False,2021-03-31 05:00:41.416210+00:00
800,3,R1121,Perishables,,I,False,2021-03-31 05:00:41.416210+00:00
800,4,R1121,Perishables,,I,False,2021-03-31 05:00:41.416210+00:00
800,d,R1121,Perishables,,I,False,2021-03-31 05:00:41.416210+00:00
800,5,R1121,Perishables,,I,False,2021-03-31 05:00:41.416210+00:00
800,D,R1121,Obst/Gemüse,,I,False,2021-03-31 05:00:41.416210+00:00
800,P,R1121,Fruta/legumes,,I,False,2021-03-31 05:00:41.416210+00:00
800,1,R1122,熟食,,I,False,2021-03-31 05:00:41.416210+00:00
800,D,R1122,Delikatessen,,I,False,2021-03-31 05:00:41.416210+00:00
800,F,R1122,Épicerie,,I,False,2021-03-31 05:00:41.416210+00:00
800,J,R1122,デリカテッセン,,I,False,2021-03-31 05:00:41.416210+00:00
800,W,R1122,Deli,,I,False,2021-03-31 05:00:41.416210+00:00
800,3,R1122,Deli,,I,False,2021-03-31 05:00:41.416210+00:00
800,E,R1122,Deli,,I,False,2021-03-31 05:00:41.416210+00:00
800,R,R1122,Деликатесы,,I,False,2021-03-31 05:00:41.416210+00:00
800,G,R1122,Deli,,I,False,2021-03-31 05:00:41.416210+00:00
800,4,R1122,Deli,,I,False,2021-03-31 05:00:41.416210+00:00
800,d,R1122,Deli,,I,False,2021-03-31 05:00:41.416210+00:00
800,P,R1122,Charcutaria,,I,False,2021-03-31 05:00:41.416210+00:00
800,5,R1122,Deli,,I,False,2021-03-31 05:00:41.416210+00:00
800,6,R1122,Deli,,I,False,2021-03-31 05:00:41.416210+00:00
800,Z,R1122,Deli,,I,False,2021-03-31 05:00:41.416210+00:00
800,S,R1122,Delicatessen,,I,False,2021-03-31 05:00:41.416210+00:00
800,G,R1131,Tools,,I,False,2021-03-31 05:00:41.416210+00:00
800,J,R1131,工具,,I,False,2021-03-31 05:00:41.416210+00:00
800,E,R1131,Tools,,I,False,2021-03-31 05:00:41.416210+00:00
800,R,R1131,Инструменты,,I,False,2021-03-31 05:00:41.416210+00:00
800,P,R1131,Ferramentas,,I,False,2021-03-31 05:00:41.416210+00:00
800,Z,R1131,Tools,,I,False,2021-03-31 05:00:41.416210+00:00
800,4,R1131,Tools,,I,False,2021-03-31 05:00:41.416210+00:00
800,W,R1131,Tools,,I,False,2021-03-31 05:00:41.416210+00:00
800,5,R1131,Tools,,I,False,2021-03-31 05:00:41.416210+00:00
800,6,R1131,Tools,,I,False,2021-03-31 05:00:41.416210+00:00
800,S,R1131,Herramientas,,I,False,2021-03-31 05:00:41.416210+00:00
800,1,R1131,工具,,I,False,2021-03-31 05:00:41.416210+00:00
800,F,R1131,Outils,,I,False,2021-03-31 05:00:41.416210+00:00
800,d,R1131,Tools,,I,False,2021-03-31 05:00:41.416210+00:00
800,3,R1131,Tools,,I,False,2021-03-31 05:00:41.416210+00:00
800,D,R1131,Werkzeuge,,I,False,2021-03-31 05:00:41.416210+00:00
800,W,R1132,Sport,,I,False,2021-03-31 05:00:41.416210+00:00
800,3,R1132,Sport,,I,False,2021-03-31 05:00:41.416210+00:00
800,1,R1132,运动,,I,False,2021-03-31 05:00:41.416210+00:00
800,G,R1132,Sport,,I,False,2021-03-31 05:00:41.416210+00:00
800,P,R1132,Artigos de esporte,,I,False,2021-03-31 05:00:41.416210+00:00
800,5,R1132,Sport,,I,False,2021-03-31 05:00:41.416210+00:00
800,F,R1132,Sport,,I,False,2021-03-31 05:00:41.416210+00:00
800,E,R1132,Sport,,I,False,2021-03-31 05:00:41.416210+00:00
800,d,R1132,Sport,,I,False,2021-03-31 05:00:41.416210+00:00
800,6,R1132,Sport,,I,False,2021-03-31 05:00:41.416210+00:00
800,R,R1132,Спорттовары,,I,False,2021-03-31 05:00:41.416210+00:00
800,Z,R1132,Sport,,I,False,2021-03-31 05:00:41.416210+00:00
800,4,R1132,Sport,,I,False,2021-03-31 05:00:41.416210+00:00
800,S,R1132,Deporte,,I,False,2021-03-31 05:00:41.416210+00:00
800,D,R1132,Sportartikel,,I,False,2021-03-31 05:00:41.416210+00:00
800,J,R1132,スポーツ用品,,I,False,2021-03-31 05:00:41.416210+00:00
800,1,R1133,家庭/化装品,,I,False,2021-03-31 05:00:41.416210+00:00
800,D,R1133,Haushalt/Kosmetik,,I,False,2021-03-31 05:00:41.416210+00:00
800,W,R1133,Household/cosmetics,,I,False,2021-03-31 05:00:41.416210+00:00
800,5,R1133,Household/cosmetics,,I,False,2021-03-31 05:00:41.416210+00:00
800,G,R1133,Household/cosmetics,,I,False,2021-03-31 05:00:41.416210+00:00
800,S,R1133,Hogar/Cosmética,,I,False,2021-03-31 05:00:41.416210+00:00
800,J,R1133,日用/化粧品,,I,False,2021-03-31 05:00:41.416210+00:00
800,F,R1133,Ménage/cosmétique,,I,False,2021-03-31 05:00:41.416210+00:00
800,d,R1133,Household/cosmetics,,I,False,2021-03-31 05:00:41.416210+00:00
800,6,R1133,Household/cosmetics,,I,False,2021-03-31 05:00:41.416210+00:00
800,Z,R1133,Household/cosmetics,,I,False,2021-03-31 05:00:41.416210+00:00
800,3,R1133,Household/cosmetics,,I,False,2021-03-31 05:00:41.416210+00:00
800,R,R1133,БытТовары/косметика,,I,False,2021-03-31 05:00:41.416210+00:00
800,4,R1133,Household/cosmetics,,I,False,2021-03-31 05:00:41.416210+00:00
800,P,R1133,Lar/cosmética,,I,False,2021-03-31 05:00:41.416210+00:00
800,E,R1133,Household/cosmetics,,I,False,2021-03-31 05:00:41.416210+00:00
800,R,R1134,Электротовары,,I,False,2021-03-31 05:00:41.416210+00:00
800,Z,R1134,Electro,,I,False,2021-03-31 05:00:41.416210+00:00
800,W,R1134,Electro,,I,False,2021-03-31 05:00:41.416210+00:00
800,J,R1134,電気製品,,I,False,2021-03-31 05:00:41.416210+00:00
800,3,R1134,Electro,,I,False,2021-03-31 05:00:41.416210+00:00
800,F,R1134,Ing. élect.,,I,False,2021-03-31 05:00:41.416210+00:00
800,5,R1134,Electro,,I,False,2021-03-31 05:00:41.416210+00:00
800,G,R1134,Electro,,I,False,2021-03-31 05:00:41.416210+00:00
800,6,R1134,Electro,,I,False,2021-03-31 05:00:41.416210+00:00
800,E,R1134,Electro,,I,False,2021-03-31 05:00:41.416210+00:00
800,1,R1134,电气,,I,False,2021-03-31 05:00:41.416210+00:00
800,d,R1134,Electro,,I,False,2021-03-31 05:00:41.416210+00:00
800,S,R1134,Electrón.,,I,False,2021-03-31 05:00:41.416210+00:00
800,4,R1134,Electro,,I,False,2021-03-31 05:00:41.416210+00:00
800,D,R1134,Elektro,,I,False,2021-03-31 05:00:41.416210+00:00
800,P,R1134,Eletrônica,,I,False,2021-03-31 05:00:41.416210+00:00
800,1,R1141,女士时装,,I,False,2021-03-31 05:00:41.416210+00:00
800,6,R1141,Ladies fashion,,I,False,2021-03-31 05:00:41.416210+00:00
800,J,R1141,レディスファッション,,I,False,2021-03-31 05:00:41.416210+00:00
800,R,R1141,Женская одежда,,I,False,2021-03-31 05:00:41.416210+00:00
800,W,R1141,Ladies fashion,,I,False,2021-03-31 05:00:41.416210+00:00
800,Z,R1141,Ladies fashion,,I,False,2021-03-31 05:00:41.416210+00:00
800,D,R1141,DOB,,I,False,2021-03-31 05:00:41.416210+00:00
800,E,R1141,Ladies fashion,,I,False,2021-03-31 05:00:41.416210+00:00
800,4,R1141,Ladies fashion,,I,False,2021-03-31 05:00:41.416210+00:00
800,F,R1141,Mode dames,,I,False,2021-03-31 05:00:41.416210+00:00
800,P,R1141,DATA DE NASCIMENTO,,I,False,2021-03-31 05:00:41.416210+00:00
800,G,R1141,Ladies fashion,,I,False,2021-03-31 05:00:41.416210+00:00
800,d,R1141,Ladies fashion,,I,False,2021-03-31 05:00:41.416210+00:00
800,5,R1141,Ladies fashion,,I,False,2021-03-31 05:00:41.416210+00:00
800,S,R1141,Confección señora,,I,False,2021-03-31 05:00:41.416210+00:00
800,3,R1141,Ladies fashion,,I,False,2021-03-31 05:00:41.416210+00:00
800,F,R1142,Habillement hommes,,I,False,2021-03-31 05:00:41.416210+00:00
800,4,R1142,Mens clothing,,I,False,2021-03-31 05:00:41.416210+00:00
800,J,R1142,メンズファッション,,I,False,2021-03-31 05:00:41.416210+00:00
800,R,R1142,Мужская одежда,,I,False,2021-03-31 05:00:41.416210+00:00
800,P,R1142,Confecção masculina,,I,False,2021-03-31 05:00:41.416210+00:00
800,1,R1142,男性衣服,,I,False,2021-03-31 05:00:41.416210+00:00
800,d,R1142,Mens clothing,,I,False,2021-03-31 05:00:41.416210+00:00
800,5,R1142,Mens clothing,,I,False,2021-03-31 05:00:41.416210+00:00
800,S,R1142,Ropa masculina,,I,False,2021-03-31 05:00:41.416210+00:00
800,6,R1142,Mens clothing,,I,False,2021-03-31 05:00:41.416210+00:00
800,3,R1142,Mens clothing,,I,False,2021-03-31 05:00:41.416210+00:00
800,D,R1142,Herrenkonfektion,,I,False,2021-03-31 05:00:41.416210+00:00
800,Z,R1142,Mens clothing,,I,False,2021-03-31 05:00:41.416210+00:00
800,G,R1142,Mens clothing,,I,False,2021-03-31 05:00:41.416210+00:00
800,W,R1142,Mens clothing,,I,False,2021-03-31 05:00:41.416210+00:00
800,E,R1142,Mens clothing,,I,False,2021-03-31 05:00:41.416210+00:00
800,S,R1211,Gasto de suministros,,I,False,2021-03-31 05:00:41.416210+00:00
800,4,R1211,Supplies Expense,,I,False,2021-03-31 05:00:41.416210+00:00
800,5,R1211,Supplies Expense,,I,False,2021-03-31 05:00:41.416210+00:00
800,Z,R1211,Supplies Expense,,I,False,2021-03-31 05:00:41.416210+00:00
800,3,R1211,Supplies Expense,,I,False,2021-03-31 05:00:41.416210+00:00
800,J,R1211,必需品,,I,False,2021-03-31 05:00:41.416210+00:00
800,1,R1211,供给费用,,I,False,2021-03-31 05:00:41.416210+00:00
800,E,R1211,Supplies Expense,,I,False,2021-03-31 05:00:41.416210+00:00
800,G,R1211,Supplies Expense,,I,False,2021-03-31 05:00:41.416210+00:00
800,6,R1211,Supplies Expense,,I,False,2021-03-31 05:00:41.416210+00:00
800,d,R1211,Supplies Expense,,I,False,2021-03-31 05:00:41.416210+00:00
800,R,R1211,Канцелярские товары,,I,False,2021-03-31 05:00:41.416210+00:00
800,P,R1211,Mater.escritór.,,I,False,2021-03-31 05:00:41.416210+00:00
800,D,R1211,Bürobedarf,,I,False,2021-03-31 05:00:41.416210+00:00
800,W,R1211,Supplies Expense,,I,False,2021-03-31 05:00:41.416210+00:00
800,F,R1211,Fournit. bureau,,I,False,2021-03-31 05:00:41.416210+00:00
800,D,R1221,Leergut,,I,False,2021-03-31 05:00:41.416210+00:00
800,G,R1221,Returnables,,I,False,2021-03-31 05:00:41.416210+00:00
800,R,R1221,Тара,,I,False,2021-03-31 05:00:41.416210+00:00
800,4,R1221,Returnables,,I,False,2021-03-31 05:00:41.416210+00:00
800,d,R1221,Returnables,,I,False,2021-03-31 05:00:41.416210+00:00
800,P,R1221,Vasilhame,,I,False,2021-03-31 05:00:41.416210+00:00
800,6,R1221,Returnables,,I,False,2021-03-31 05:00:41.416210+00:00
800,3,R1221,Returnables,,I,False,2021-03-31 05:00:41.416210+00:00
800,S,R1221,Returnables,,I,False,2021-03-31 05:00:41.416210+00:00
800,E,R1221,Returnables,,I,False,2021-03-31 05:00:41.416210+00:00
800,J,R1221,リターナブル,,I,False,2021-03-31 05:00:41.416210+00:00
800,1,R1221,可返还物料,,I,False,2021-03-31 05:00:41.416210+00:00
800,F,R1221,Des articles consign,,I,False,2021-03-31 05:00:41.416210+00:00
800,W,R1221,Returnables,,I,False,2021-03-31 05:00:41.416210+00:00
800,Z,R1221,Returnables,,I,False,2021-03-31 05:00:41.416210+00:00
800,5,R1221,Returnables,,I,False,2021-03-31 05:00:41.416210+00:00
800,D,R1222,THM/Verpackung,,I,False,2021-03-31 05:00:41.416210+00:00
800,Z,R1222,Pallets and totes,,I,False,2021-03-31 05:00:41.416210+00:00
800,E,R1222,Pallets and totes,,I,False,2021-03-31 05:00:41.416210+00:00
800,W,R1222,Pallets and totes,,I,False,2021-03-31 05:00:41.416210+00:00
800,J,R1222,パレットと荷物,,I,False,2021-03-31 05:00:41.416210+00:00
800,1,R1222,栈板和手提袋,,I,False,2021-03-31 05:00:41.416210+00:00
800,G,R1222,Pallets and totes,,I,False,2021-03-31 05:00:41.416210+00:00
800,4,R1222,Pallets and totes,,I,False,2021-03-31 05:00:41.416210+00:00
800,S,R1222,EQT/Embalaje,,I,False,2021-03-31 05:00:41.416210+00:00
800,3,R1222,Pallets and totes,,I,False,2021-03-31 05:00:41.416210+00:00
800,P,R1222,Meio transp./embal.,,I,False,2021-03-31 05:00:41.416210+00:00
800,6,R1222,Pallets and totes,,I,False,2021-03-31 05:00:41.416210+00:00
800,d,R1222,Pallets and totes,,I,False,2021-03-31 05:00:41.416210+00:00
800,R,R1222,ТрансОборуд/упаковка,,I,False,2021-03-31 05:00:41.416210+00:00
800,5,R1222,Pallets and totes,,I,False,2021-03-31 05:00:41.416210+00:00
800,F,R1222,Palettes et totes,,I,False,2021-03-31 05:00:41.416210+00:00
800,Z,R1231,Shelf-Edge Label,,I,False,2021-03-31 05:00:41.416210+00:00
800,E,R1231,Shelf-Edge Label,,I,False,2021-03-31 05:00:41.416210+00:00
800,6,R1231,Shelf-Edge Label,,I,False,2021-03-31 05:00:41.416210+00:00
800,G,R1231,Shelf-Edge Label,,I,False,2021-03-31 05:00:41.416210+00:00
800,S,R1231,Shelf-Edge Label,,I,False,2021-03-31 05:00:41.416210+00:00
800,1,R1231,货架边标签,,I,False,2021-03-31 05:00:41.416210+00:00
800,F,R1231,Étiquette étagère,,I,False,2021-03-31 05:00:41.416210+00:00
800,4,R1231,Shelf-Edge Label,,I,False,2021-03-31 05:00:41.416210+00:00
800,d,R1231,Shelf-Edge Label,,I,False,2021-03-31 05:00:41.416210+00:00
800,5,R1231,Shelf-Edge Label,,I,False,2021-03-31 05:00:41.416210+00:00
800,D,R1231,VKP-Etiketten Regal,,I,False,2021-03-31 05:00:41.416210+00:00
800,J,R1231,棚ラベル,,I,False,2021-03-31 05:00:41.416210+00:00
800,3,R1231,Shelf-Edge Label,,I,False,2021-03-31 05:00:41.416210+00:00
800,P,R1231,Shelf-Edge Label,,I,False,2021-03-31 05:00:41.416210+00:00
800,R,R1231,Этикетки с ПЦ/полка,,I,False,2021-03-31 05:00:41.416210+00:00
800,W,R1231,Shelf-Edge Label,,I,False,2021-03-31 05:00:41.416210+00:00
800,1,R1232,价格标签,,I,False,2021-03-31 05:00:41.416210+00:00
800,J,R1232,値札,,I,False,2021-03-31 05:00:41.416210+00:00
800,d,R1232,Price Label,,I,False,2021-03-31 05:00:41.416210+00:00
800,F,R1232,Étiquette de prix,,I,False,2021-03-31 05:00:41.416210+00:00
800,D,R1232,VKP-Etiketten Einzel,,I,False,2021-03-31 05:00:41.416210+00:00
800,E,R1232,Price Label,,I,False,2021-03-31 05:00:41.416210+00:00
800,Z,R1232,Price Label,,I,False,2021-03-31 05:00:41.416210+00:00
800,4,R1232,Price Label,,I,False,2021-03-31 05:00:41.416210+00:00
800,P,R1232,Price Label,,I,False,2021-03-31 05:00:41.416210+00:00
800,3,R1232,Price Label,,I,False,2021-03-31 05:00:41.416210+00:00
800,5,R1232,Price Label,,I,False,2021-03-31 05:00:41.416210+00:00
800,R,R1232,Этикетки с ПЦ/отд.,,I,False,2021-03-31 05:00:41.416210+00:00
800,G,R1232,Price Label,,I,False,2021-03-31 05:00:41.416210+00:00
800,6,R1232,Price Label,,I,False,2021-03-31 05:00:41.416210+00:00
800,S,R1232,Price Label,,I,False,2021-03-31 05:00:41.416210+00:00
800,W,R1232,Price Label,,I,False,2021-03-31 05:00:41.416210+00:00
200,E,SAUCE,Sauce,,L,False,2022-01-31 20:43:47.877217+00:00
250,E,SAUCE,Sauce,,L,False,2022-01-31 20:43:47.877217+00:00
800,D,SCRAP,Schrott,,I,False,2021-03-31 05:00:41.416210+00:00
800,P,SCRAP,Refugo,,I,False,2021-03-31 05:00:41.416210+00:00
800,S,SCRAP,Chatarra,,I,False,2021-03-31 05:00:41.416210+00:00
800,1,SCRAP,废品,,I,False,2021-03-31 05:00:41.416210+00:00
800,F,SCRAP,Rebut,,I,False,2021-03-31 05:00:41.416210+00:00
800,J,SCRAP,廃棄,,I,False,2021-03-31 05:00:41.416210+00:00
800,R,SCRAP,Железный лом,,I,False,2021-03-31 05:00:41.416210+00:00
800,E,SCRAP,Scrap,,I,False,2021-03-31 05:00:41.416210+00:00
200,E,SNACK,Snack,,L,False,2022-01-31 20:43:47.877217+00:00
250,E,SNACK,Snack,,L,False,2022-01-31 20:43:47.877217+00:00
800,J,ZCON1,ボディケア,,I,False,2021-03-31 05:00:41.416210+00:00
800,J,ZCON3,美容,,I,False,2021-03-31 05:00:41.416210+00:00
800,J,ZCON5,接着剤,,I,False,2021-03-31 05:00:41.416210+00:00
800,J,ZCON6,洗濯およびホーム ca,,I,False,2021-03-31 05:00:41.416210+00:00
800,1,ZINS1,旅游保险,,I,False,2021-03-31 05:00:41.416210+00:00
800,E,ZINS1,Travel Insurance,,I,False,2021-03-31 05:00:41.416210+00:00
800,F,ZINS1,Assurance voyage,,I,False,2021-03-31 05:00:41.416210+00:00
800,J,ZINS1,旅行保険,,I,False,2021-03-31 05:00:41.416210+00:00
800,1,ZINS2,医疗保险,,I,False,2021-03-31 05:00:41.416210+00:00
800,J,ZINS2,医療保険,,I,False,2021-03-31 05:00:41.416210+00:00
800,F,ZINS2,D'assurance médicale,,I,False,2021-03-31 05:00:41.416210+00:00
800,E,ZINS2,Medical Insurance,,I,False,2021-03-31 05:00:41.416210+00:00
800,J,ZMED1,極微操作装置,,I,False,2021-03-31 05:00:41.416210+00:00
800,J,ZMED2,抗体 Libry Const,,I,False,2021-03-31 05:00:41.416210+00:00
800,S,ZT521,Grupo SCM521,,I,False,2021-03-31 05:00:41.416210+00:00
800,3,ZT521,Group SCM521,,I,False,2021-03-31 05:00:41.416210+00:00
800,1,ZT521,SCM521 组,,I,False,2021-03-31 05:00:41.416210+00:00
800,D,ZT521,Warengruppe SCM521,,I,False,2021-03-31 05:00:41.416210+00:00
800,J,ZT521,グループ SCM521,,I,False,2021-03-31 05:00:41.416210+00:00
800,E,ZT521,Group SCM521,,I,False,2021-03-31 05:00:41.416210+00:00
800,F,ZT521,Scm521 groupe,,I,False,2021-03-31 05:00:41.416210+00:00
800,P,ZT521,Grupo SCM521,,I,False,2021-03-31 05:00:41.416210+00:00
800,1,ZTEL1,订阅,,I,False,2021-03-31 05:00:41.416210+00:00
800,E,ZTEL1,Subscription,,I,False,2021-03-31 05:00:41.416210+00:00
800,R,ZTEL1,Годичный договор,,I,False,2021-03-31 05:00:41.416210+00:00
800,P,ZTEL1,Assinatura,,I,False,2021-03-31 05:00:41.416210+00:00
800,J,ZTEL1,サブスクリプション,,I,False,2021-03-31 05:00:41.416210+00:00
800,D,ZTEL1,Einjahresvertrag LL,,I,False,2021-03-31 05:00:41.416210+00:00
800,S,ZTEL1,Suscripción,,I,False,2021-03-31 05:00:41.416210+00:00
800,F,ZTEL1,Subscription,,I,False,2021-03-31 05:00:41.416210+00:00
800,F,ZTEL2,Payé d'avance,,I,False,2021-03-31 05:00:41.416210+00:00
800,S,ZTEL2,Prepago,,I,False,2021-03-31 05:00:41.416210+00:00
800,J,ZTEL2,プリペイド,,I,False,2021-03-31 05:00:41.416210+00:00
800,E,ZTEL2,Prepaid,,I,False,2021-03-31 05:00:41.416210+00:00
800,P,ZTEL2,Pré-pago,,I,False,2021-03-31 05:00:41.416210+00:00
800,1,ZTEL2,预付,,I,False,2021-03-31 05:00:41.416210+00:00
800,J,ZTEL3,プリペイド,,I,False,2021-03-31 05:00:41.416210+00:00
800,E,ZTEL3,Prepaid,,I,False,2021-03-31 05:00:41.416210+00:00
800,S,ZTEL3,Prepago,,I,False,2021-03-31 05:00:41.416210+00:00
800,P,ZTEL3,Pré-pago,,I,False,2021-03-31 05:00:41.416210+00:00
800,1,ZTEL3,预付,,I,False,2021-03-31 05:00:41.416210+00:00
800,F,ZTEL3,Payé d'avance,,I,False,2021-03-31 05:00:41.416210+00:00
800,1,ZTEL4,宽带,,I,False,2021-03-31 05:00:41.416210+00:00
800,F,ZTEL4,Large bande,,I,False,2021-03-31 05:00:41.416210+00:00
800,P,ZTEL4,Broadband,,I,False,2021-03-31 05:00:41.416210+00:00
